shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
3385101,48.0310107,7.8589715,2
3385101,48.0310758,7.8591114,3
3385101,48.0255415,7.8497179,4
3385101,48.0250272,7.8489578,5
3385699,48.0193415,7.8570376,0
3385699,48.0110597,7.8540648,1
3385699,48.0108366,7.8538438,2
3385699,48.0012015,7.8452921,3
3385699,48.001955,7.8459558,4
3385699,48.0055485,7.8497119,5
3385699,48.0058868,7.8500231,6
3385699,47.9963498,7.8411094,7
3392264,48.0184987,7.8393458,0
3392264,48.0119527,7.8366468,1
3392264,48.0350149,7.8630231,2
3392264,48.0350763,7.8633218,3
3392264,48.0193421,7.8557301,4
3392264,48.0110597,7.8540648,5
3392264,48.0108366,7.8538438,6
3392264,48.0058868,7.8500231,7
3392264,48.0055485,7.8497119,8
3392264,48.001955,7.8459558,9
3392264,48.0012015,7.8452921,10
3392264,47.9961614,7.8409565,11
3432304,48.0350763,7.8633218,0
3432304,47.9961614,7.8409565,1
3432304,48.0698572,7.7987958,2
3432304,48.0193415,7.8570376,3
3432304,48.0110597,7.8540648,4
3432304,48.0108366,7.8538438,5
3432304,48.0058868,7.8500231,6
3432304,48.0055485,7.8497119,7
3432304,48.001955,7.8459558,8
3432304,48.0012015,7.8452921,9
3432304,48.0193421,7.8557301,10
3567082,48.0349357,7.8632462,0
3737189,48.0005651,7.7880629,0
3737189,47.9990218,7.7917601,1
3737189,47.9973781,7.7951449,2
3737189,47.9945066,7.8033663,3
3737189,47.9929242,7.8100744,4
3737189,47.9910573,7.8167069,5
3737189,47.990483,7.8197875,6
3737189,47.9893775,7.8237002,7
3737189,47.9862113,7.8293994,8
3737189,47.9864233,7.8373911,9
3737189,47.9872988,7.8402984,10
3737189,47.9895994,7.8480684,11
3737189,47.9920563,7.8486013,12
3737189,47.9946652,7.8497586,13
3737189,47.9956151,7.8449824,14
3737189,47.9966889,7.8399465,15
3737189,47.9980133,7.8366135,16
3737189,48.0004665,7.833043,17
3737189,48.0037331,7.836653,18
3737189,48.0034464,7.8410942,19
3737189,48.0076736,7.8459873,20
3737189,48.0087596,7.8477953,21
3737189,48.0104658,7.850619,22
3737189,48.0126955,7.8540976,23
3737189,48.0156837,7.855333,24
3737189,48.0195831,7.8570146,25
3737189,48.022634,7.8583761,26
3737189,48.0264018,7.8603423,27
3737189,48.0303537,7.8621753,28
3737189,48.0351264,7.8628277,29
3737190,48.0347138,7.8633096,0
3737190,48.0301901,7.8619519,1
3737190,48.0262018,7.8602728,2
3737190,48.0223947,7.8582307,3
3737190,48.0193702,7.8568939,4
3737190,48.015573,7.8552515,5
3737190,48.0126321,7.85387,6
3737190,48.0102348,7.8502289,7
3737190,48.008762,7.8476889,8
3737190,48.0074896,7.8457131,9
3737190,48.0033113,7.8407734,10
3737190,48.0035186,7.836305,11
3737190,48.0001385,7.832697,12
3737190,47.9979934,7.8365942,13
3737190,47.9964981,7.8407379,14
3737190,47.9954363,7.8456854,15
3737190,47.994501,7.8495345,16
3737190,47.9917909,7.8485127,17
3737190,47.989068,7.8479091,18
3737190,47.987332,7.8398377,19
3737190,47.9862869,7.8366868,20
3737190,47.9865461,7.8292162,21
3737190,47.9895506,7.8233376,22
3737190,47.9905848,7.819349,23
3737190,47.9911792,7.816271,24
3737190,47.9930412,7.8096352,25
3737190,47.9947714,7.8023303,26
3737190,47.9975637,7.7948415,27
3737190,47.9994396,7.7908945,28
3737190,48.0007418,7.7876724,29
5563137,48.0704198,7.7212651,0
5563137,48.0331796,7.8032481,1
5563137,48.0329293,7.8036669,2
5563137,48.0731242,7.8038536,3
5563137,48.072879,7.7993915,4
5563137,48.0386142,7.7967367,5
5563137,48.0377979,7.7968282,6
5563137,48.0288896,7.8090444,7
5563137,48.063825,7.7813789,8
5563137,48.0637576,7.780876,9
5563137,48.0698572,7.7987958,10
5563137,48.0634094,7.7796053,11
5563137,48.0552979,7.7803726,12
5703346,48.0134713,7.8256453,0
5703346,48.0277468,7.8517326,1
5703346,48.0255415,7.8497179,2
5703346,48.012077,7.8355951,3
5703346,48.0184987,7.8393458,4
5703346,48.0228,7.8397736,5
5703346,48.0284038,7.8347404,6
5703346,48.0302662,7.8430667,7
5703346,48.0279884,7.8456179,8
5703346,48.0350763,7.8633218,9
5703346,48.0096848,7.8315986,10
5703346,48.0277955,7.8458134,11
5703346,48.0141488,7.8076739,12
5703346,48.0182314,7.8182121,13
5703346,48.0154438,7.8231623,14
5703347,48.0250272,7.8489578,0
5703347,48.0275951,7.8516775,1
5703347,48.0350763,7.8633218,2
5703347,48.0198202,7.8405398,3
5703347,48.0226863,7.8396797,4
5703347,48.0282371,7.8347188,5
5703347,48.0305988,7.8427516,6
5703347,48.0274914,7.8460983,7
5703347,48.0095711,7.8313139,8
5703347,48.0138637,7.8256749,9
5703347,48.0157503,7.8226377,10
5703347,48.0181515,7.8183599,11
5703347,48.0137266,7.8079596,12
5732268,48.0015527,7.8419961,0
5732268,48.0350763,7.8633218,1
5732268,48.0350149,7.8630231,2
5732268,48.0193415,7.8570376,3
5732268,48.0110597,7.8540648,4
5732268,48.0108366,7.8538438,5
5732268,48.0058868,7.8500231,6
5732268,48.0055485,7.8497119,7
5732268,48.001955,7.8459558,8
5732268,48.0012015,7.8452921,9
5732268,48.0121484,7.8352989,10
5732268,48.0119527,7.8366468,11
5732268,48.0184987,7.8393458,12
5732268,48.018089,7.8375492,13
5732268,47.9961614,7.8409565,14
6062541,48.0264018,7.8603423,0
6062541,48.0262018,7.8602728,1
6062541,48.0262242,7.8604142,2
6062542,48.0007418,7.7876724,0
6062542,48.0005651,7.7880629,1
6062543,47.9911792,7.816271,0
6062543,47.9910573,7.8167069,1
6062544,48.0104658,7.850619,0
6062544,48.0102348,7.8502289,1
6062546,48.0034464,7.8410942,0
6062546,48.0033113,7.8407734,1
6062547,47.9975637,7.7948415,0
6062547,47.9973781,7.7951449,1
6062548,48.0303537,7.8621753,0
6062548,48.0301901,7.8619519,1
6062549,48.0350763,7.8633218,0
6062549,48.0349357,7.8632462,1
6062549,48.0350149,7.8630231,2
6062549,48.0351264,7.8628277,3
6062549,48.0347205,7.8633787,4
6062549,48.0347138,7.8633096,5
6062550,47.9895506,7.8233376,0
6062550,47.9893775,7.8237002,1
6062551,47.9965923,7.840426,0
6062551,47.9966889,7.8399465,1
6062551,47.9965918,7.8402708,2
6062551,47.9964981,7.8407379,3
6062552,48.0076736,7.8459873,0
6062552,48.0074896,7.8457131,1
6062553,47.9920563,7.8486013,0
6062553,47.9917909,7.8485127,1
6062554,48.0156837,7.855333,0
6062554,48.015573,7.8552515,1
6062554,48.0155232,7.8545662,2
6062555,47.9895994,7.8480684,0
6062555,47.9893166,7.8480117,1
6062555,47.989068,7.8479091,2
6062555,47.9894208,7.8479819,3
6062556,48.0126955,7.8540976,0
6062556,48.0126321,7.85387,1
6062557,47.9990218,7.7917601,0
6062557,47.9994396,7.7908945,1
6062558,47.9872988,7.8402984,0
6062558,47.987332,7.8398377,1
6062559,48.0087596,7.8477953,0
6062559,48.008762,7.8476889,1
6062560,48.022634,7.8583761,0
6062560,48.0223947,7.8582307,1
6062561,48.0037331,7.836653,0
6062561,48.0035186,7.836305,1
6062561,48.0042938,7.8365829,2
6062561,48.0042797,7.8363415,3
6062562,47.9955312,7.8453828,0
6062562,47.9956151,7.8449824,1
6062562,47.9954363,7.8456854,2
6062562,47.9955893,7.8449744,3
6062563,48.000359,7.8310118,0
6062563,48.000135,7.8315748,1
6062563,47.9999624,7.8319294,2
6062563,48.0001675,7.8314042,3
6062563,48.0004665,7.833043,4
6062563,48.0001385,7.832697,5
6062564,48.0195831,7.8570146,0
6062564,48.0193702,7.8568939,1
6062564,48.0193415,7.8570376,2
6065251,47.9209384,7.7392426,0
6065251,47.9211374,7.7391504,1
6065251,47.9211304,7.7391734,2
6065251,47.9211135,7.7393233,3
6065251,47.9210974,7.7392754,4
6065251,47.9210264,7.7394012,5
6065251,47.9208867,7.7393106,6
6065251,47.920895,7.7393449,7
6065251,47.92104,7.7393958,8
6065320,47.9210563,7.7258452,0
6065320,47.921451,7.7250676,1
6065321,47.923478,7.7363904,0
6065321,47.9242792,7.7352685,1
6065322,47.9188363,7.7322379,0
6065322,47.918642,7.7327786,1
6065382,47.9176948,7.7401424,0
6065382,47.9170873,7.740661,1
6067475,47.9230558,7.7428315,0
6067475,47.9226832,7.742739,1
6067794,48.0322038,7.5771597,0
6067795,48.0345223,7.5797076,0
6067795,48.0359019,7.5799908,1
6067795,48.0359284,7.5798918,2
6067795,48.0345015,7.5797361,3
6067796,48.0321466,7.5818177,0
6067796,48.0324812,7.5813248,1
6071511,47.9191045,7.7455852,0
6071511,47.9185899,7.7464361,1
6071511,47.9186468,7.7464881,2
6071511,47.9190713,7.7455562,3
6071512,47.9178358,7.7452708,0
6071513,47.9150986,7.7532239,0
6071513,47.9151839,7.7530249,1
6071514,47.9132176,7.756372,0
6071514,47.9133512,7.7560714,1
6071515,47.9246468,7.7409951,0
6071515,47.9243835,7.7418856,1
6072984,47.9127123,7.7506208,0
6072985,47.9172488,7.7713492,0
6072985,47.917096,7.7707708,1
6073150,47.9371689,7.7275764,0
6073150,47.9373902,7.7272488,1
6073151,47.9309884,7.7176541,0
6073151,47.9310826,7.7177699,1
6073152,47.933047,7.7111483,0
6073152,47.9329886,7.7112972,1
6073153,47.9382984,7.7267595,0
6073153,47.9384417,7.7269291,1
6073154,47.9436503,7.7359237,0
6073154,47.9437231,7.7358402,1
6073154,47.9439166,7.7366624,2
6073154,47.944014,7.7365944,3
6073154,47.9445697,7.736903,4
6074788,47.9645418,7.8580133,0
6074788,47.9643623,7.8578224,1
6074788,47.96457,7.8577748,2
6075587,47.9668197,7.7761166,0
6075587,47.9666774,7.7758376,1
6075588,47.9575064,7.7171254,0
6075588,47.9573306,7.7174461,1
6075589,47.9548435,7.7710013,0
6075589,47.9549624,7.7710736,1
6075590,47.9599968,7.7670756,0
6075590,47.9599097,7.7672503,1
6075591,47.9604702,7.7409123,0
6075592,47.9566724,7.7714327,0
6075592,47.9565912,7.7714715,1
6075593,47.9566183,7.7506972,0
6075593,47.9565182,7.7507971,1
6075594,47.9576322,7.7809742,0
6075595,47.9582899,7.7464202,0
6075595,47.9583858,7.7463017,1
6075596,47.9569116,7.7858737,0
6075597,47.9575346,7.7727747,0
6075598,47.956203,7.7538041,0
6075598,47.9561221,7.7531502,1
6075599,47.9569874,7.7098196,0
6075600,47.954123,7.7727362,0
6075601,47.9556993,7.7863578,0
6075602,47.9569084,7.7599627,0
6075602,47.9568416,7.7594455,1
6075603,47.9579049,7.7773639,0
6075604,47.9594564,7.7649523,0
6075604,47.9595191,7.7650617,1
6075605,47.9625989,7.7662048,0
6079195,47.9362907,7.7587976,0
6079195,47.9361563,7.7587789,1
6079195,47.9361667,7.758712,2
6079196,47.9365966,7.7547875,0
6079196,47.9365654,7.7552038,1
6079196,47.9365341,7.754744,2
6079197,47.9372701,7.7506772,0
6079197,47.9373155,7.7505236,1
6079197,47.9372455,7.7506642,2
6079198,47.9398013,7.7586742,0
6079198,47.939814,7.7587202,1
6079198,47.9398399,7.7588127,2
6079199,47.9412714,7.7545289,0
6079199,47.9411503,7.7551878,1
6079199,47.9412919,7.7546113,2
6079199,47.9411255,7.7551355,3
6079210,47.9590504,7.712123,0
6079210,47.959114,7.7119032,1
6079442,47.909962,7.8209027,0
6079442,47.9098749,7.8210661,1
6079443,47.923205,7.8015817,0
6079443,47.9231466,7.8015896,1
6079443,47.9232865,7.8019344,2
6079443,47.9231885,7.8019479,3
6079444,47.9235021,7.7936209,0
6079444,47.9235572,7.7935649,1
6079444,47.9235678,7.7936175,2
6079444,47.923616,7.7935315,3
6079445,47.9063119,7.8310492,0
6079445,47.9064474,7.8302775,1
6079446,47.9201065,7.7808107,0
6079446,47.9201532,7.7808128,1
6079446,47.9200182,7.7796141,2
6079446,47.9200753,7.7795987,3
6079447,47.9203572,7.7881503,0
6079447,47.9203081,7.788054,1
6079447,47.9202263,7.7872001,2
6079447,47.920178,7.7872468,3
6079853,47.9196558,7.8397855,0
6079854,47.9123336,7.8434521,0
6079854,47.9122,7.8433692,1
6079855,47.9084561,7.8390392,0
6079855,47.9084291,7.839118,1
6079856,47.9332394,7.8098364,0
6079856,47.9331919,7.8097964,1
6079856,47.9331642,7.8098746,2
6079856,47.9332521,7.8097204,3
6080545,47.9392026,7.8171936,0
6080545,47.9392131,7.8171546,1
6080545,47.9401542,7.817182,2
6080546,47.9522113,7.8280027,0
6080546,47.9526151,7.8278808,1
6080547,47.9466766,7.8201585,0
6080547,47.9466404,7.8202576,1
6080547,47.9468118,7.820396,2
6080547,47.9467896,7.8204654,3
6080548,47.9429234,7.815509,0
6080548,47.9424642,7.8148746,1
6080549,47.9457301,7.8167052,0
6080549,47.9458931,7.8165563,1
6080786,48.0453653,7.6463409,0
6080786,48.0448562,7.6468144,1
6080787,48.0424882,7.6509416,0
6080787,48.0424186,7.6510991,1
6090415,48.0021307,7.825366,0
6090415,48.0023485,7.8249974,1
6090415,48.0021112,7.8254727,2
6090415,48.0019461,7.8258078,3
6092717,47.9975276,7.8526403,0
6092717,47.9954363,7.8456854,1
6092717,47.9964981,7.8407379,2
6092717,47.9965918,7.8402708,3
6092717,47.9979934,7.8365942,4
6092717,48.0001385,7.832697,5
6092717,48.0052651,7.8347532,6
6092717,48.0073428,7.829847,7
6092717,48.0094687,7.8311455,8
6092717,48.0122119,7.8356425,9
6092717,48.0031015,7.8546399,10
6092717,48.0071801,7.8551931,11
6092717,48.0107656,7.8545506,12
6092717,48.0156837,7.855333,13
6092717,48.0195831,7.8570146,14
6092717,48.022634,7.8583761,15
6092717,48.0264018,7.8603423,16
6092717,48.0303537,7.8621753,17
6092717,48.0351264,7.8628277,18
6092717,47.997335,7.8524066,19
6092718,48.0004665,7.833043,0
6092718,48.0055721,7.8343106,1
6092718,48.007548,7.8292203,2
6092718,48.0097979,7.8317785,3
6092718,48.0122119,7.8356425,4
6092718,47.9966889,7.8399465,5
6092718,47.9965923,7.840426,6
6092718,47.9956151,7.8449824,7
6092718,47.9955312,7.8453828,8
6092718,48.0347205,7.8633787,9
6092718,48.0301901,7.8619519,10
6092718,48.0262018,7.8602728,11
6092718,48.0223947,7.8582307,12
6092718,48.0193702,7.8568939,13
6092718,48.015573,7.8552515,14
6092718,48.0104514,7.8545278,15
6092718,48.0064226,7.855234,16
6092718,48.0027961,7.8545469,17
6092718,47.9980133,7.8366135,18
6092718,47.9947714,7.8023303,19
6092719,48.007548,7.8292203,0
6092719,48.0073428,7.829847,1
6092720,48.0022212,7.8200583,0
6092720,48.0021199,7.819661,1
6092720,48.002119,7.8207102,2
6092721,48.0097979,7.8317785,0
6092721,48.0094687,7.8311455,1
6092721,48.0095711,7.8313139,2
6092721,48.0096848,7.8315986,3
6092722,48.0064226,7.855234,0
6092722,48.0071801,7.8551931,1
6092723,48.0055721,7.8343106,0
6092723,48.0052651,7.8347532,1
6092724,48.0107656,7.8545506,0
6092724,48.0104514,7.8545278,1
6092725,48.0122119,7.8356425,0
6092725,48.0121484,7.8352989,1
6092725,48.012077,7.8355951,2
6092725,48.0119527,7.8366468,3
6092726,48.0031015,7.8546399,0
6092726,48.0027961,7.8545469,1
6096237,48.040549,7.6486973,0
6122575,48.0318307,7.7624166,0
6122575,48.0316215,7.7628938,1
6179897,47.9977513,7.8180458,0
6271116,47.9849745,7.8224193,0
6271116,47.9848626,7.8223019,1
6311483,47.9974942,7.8413293,0
6311483,47.9976417,7.8407629,1
6548879,47.9898008,7.837276,0
6548879,47.9903705,7.8376845,1
6606238,48.0138637,7.8256749,0
6606238,48.0134287,7.8262852,1
6606238,48.0134713,7.8256453,2
6606848,48.0113426,7.8233735,0
6606849,48.009574,7.8262069,0
6606849,48.0097865,7.8259064,1
6633933,47.9626987,7.9094564,0
6633933,47.9626284,7.9092799,1
6634155,48.0137266,7.8079596,0
6634155,48.0138653,7.8075105,1
6634155,47.9876973,7.7959101,2
6634155,48.0250272,7.8489578,3
6634155,48.0274914,7.8460983,4
6634156,47.9994396,7.7908945,0
6634156,48.0137266,7.8079596,1
6634156,48.0138653,7.8075105,2
6634156,47.9876973,7.7959101,3
6634156,48.0250272,7.8489578,4
6634156,48.0274914,7.8460983,5
6634157,47.9876973,7.7959101,0
6634157,48.0138653,7.8075105,1
6634157,48.0302662,7.8430667,2
6634157,48.0279884,7.8456179,3
6634157,48.0255415,7.8497179,4
6634157,48.0325278,7.8603016,5
6634158,47.9876973,7.7959101,0
6634158,47.9990218,7.7917601,1
6634158,48.0138653,7.8075105,2
6634158,48.0302662,7.8430667,3
6634158,48.0279884,7.8456179,4
6634158,48.0255415,7.8497179,5
6634158,48.0325278,7.8603016,6
6634252,48.0275951,7.8516775,0
6634252,48.0277468,7.8517326,1
6634252,48.0275131,7.8525682,2
6634252,48.0276161,7.852713,3
6655130,47.9832305,7.7795208,0
6655130,47.983198,7.7794912,1
6788791,47.9753951,7.8223189,0
6788791,47.9752529,7.8227164,1
7159169,47.996572,7.8412897,0
7159170,47.9959334,7.8407714,0
7159170,47.9957201,7.8403324,1
7159170,47.9955682,7.8404751,2
7159170,47.9958925,7.8404769,3
7159171,47.9968921,7.841321,0
7159172,47.9961013,7.8406394,0
7159172,47.9962871,7.840786,1
7159172,47.9961614,7.8409565,2
7159172,47.9963498,7.8411094,3
7159172,47.9966974,7.8411224,4
7159172,47.9965044,7.8409648,5
7159172,47.9967687,7.8414494,6
7159173,47.9961254,7.8413673,0
7159173,47.9964211,7.8414703,1
7159183,48.0275644,7.5900085,0
7159183,48.027576,7.5901212,1
7159183,48.0277177,7.5902687,2
7159183,48.0277222,7.590388,3
7159183,48.0278451,7.590498,4
7159186,48.0477941,7.7850255,0
7159186,48.0479611,7.7848139,1
7159186,48.0478051,7.7848414,2
7159186,48.0476195,7.785059,3
7167781,47.9794849,7.820239,0
7167781,47.9793464,7.8199409,1
7175199,48.0552979,7.7803726,0
7175199,48.0556748,7.7803154,1
7175200,47.972749,7.7010624,0
7175200,47.9728608,7.7011591,1
7175207,48.0581087,7.7757715,0
7175207,48.0583294,7.7763976,1
7188545,48.0217844,7.8500186,0
7188545,48.0217473,7.8499029,1
7188546,48.0214128,7.8518955,0
7188546,48.0214807,7.8517882,1
7188547,48.0193671,7.8556066,0
7188547,48.0193421,7.8557301,1
7188637,47.9955682,7.8404751,0
7188638,47.9957201,7.8403324,0
7189504,47.9990535,7.846201,0
7189504,47.9989415,7.8463482,1
7202177,48.0110597,7.8540648,0
7202177,48.0108366,7.8538438,1
8047736,47.9844411,7.8937807,0
8047736,47.9902825,7.8533538,1
8047736,47.9966974,7.8411224,2
8047747,47.9844411,7.8937807,0
8047747,47.9908256,7.8533399,1
8047747,47.9957201,7.8403324,2
8047747,47.9958925,7.8404769,3
8533000,47.9994396,7.7908945,0
8533000,48.0137266,7.8079596,1
8533000,48.0138653,7.8075105,2
8533000,47.9876973,7.7959101,3
8533000,48.0250272,7.8489578,4
8533000,48.0274914,7.8460983,5
