shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
32688,53.0925455,8.7846503,37
32688,53.0955643,8.7821716,38
32688,53.0955679,8.7822893,39
32688,53.0984253,8.7799011,40
32688,53.098437,8.780053,41
32688,53.0989128,8.7766861,42
32688,53.0990003,8.776627,43
32688,53.1015524,8.7732724,44
32688,53.1016153,8.7733304,45
39089,53.0568883,8.7235433,0
39089,53.0577221,8.7292867,1
39089,53.0582149,8.7347249,2
39089,53.0552144,8.7390399,3
39089,53.0522557,8.7406912,4
39089,53.0560032,8.7073394,5
39089,53.0564916,8.7173527,6
39089,53.0484319,8.7418366,7
47354,53.0576224,8.7278196,0
47354,53.0580892,8.7356655,1
47354,53.0548704,8.7399776,2
47354,53.0514303,8.7404208,3
47354,53.056967,8.7225962,4
47354,53.0565069,8.7152688,5
47354,53.0561176,8.7069472,6
47354,53.0484319,8.7418366,7
52169,53.0368913,8.7243478,0
52169,53.0363957,8.7271814,1
52169,53.0390636,8.7292304,2
52169,53.0407531,8.7310135,3
52169,53.0445092,8.7360525,4
52169,53.0472023,8.7385086,5
52169,53.0484319,8.7418366,6
52190,53.0484319,8.7418366,0
52190,53.0468037,8.7378385,1
52190,53.0450869,8.736271,2
52190,53.0403894,8.7303077,3
52190,53.0386699,8.7283009,4
52190,53.0360817,8.7267793,5
52190,53.0370385,8.7242983,6
57771,53.5942028,8.6221492,0
57771,53.594167,8.6219838,1
57771,53.5925011,8.623212,2
57771,53.592518,8.6231047,3
57771,53.5902785,8.6206461,4
57771,53.5903553,8.6206061,5
57771,53.589059,8.617074,6
57771,53.5891097,8.6169542,7
