shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1108389.011108389,49.1530899,7.0373096,0
1108389.011108389,49.1488997,7.1123353,1
1108389.011108389,49.1477632,7.1120308,2
1108397.011108397,49.2361051,7.2589258,0
1108397.011108397,49.2361937,7.2589673,1
1108397.011108397,49.2362823,7.2590088,2
1108397.011108397,49.2363708,7.2590503,3
1108397.011108397,49.2363365,7.2592289,4
1108397.011108397,49.2362453,7.2591843,5
1108397.011108397,49.2361541,7.2591397,6
1108397.011108397,49.2360629,7.2590951,7
1111898.011111898,49.3123089,6.7528081,0
1111898.011111898,49.436906,6.6346074,1
1139510.011139510,49.4660031,7.1654044,0
1139510.011139510,49.4667742,7.1618349,1
1139510.011139510,49.4686154,7.1542803,2
1139510.011139510,49.468883,7.1452489,3
1139510.011139510,49.468851,7.1407811,4
1139510.011139510,49.4691207,7.1384043,5
1139510.011139510,49.4691421,7.1195302,6
1139510.011139510,49.4743105,7.1018388,7
1139510.011139510,49.4755465,7.1009008,8
1139510.011139510,49.4767198,7.0971343,9
1139510.011139510,49.475664,7.0876742,10
